Tiempo(s)	Amplitud(mm)
# npts=17603
# fs=50.0000 Hz
# duracion=352.0400 s

24.240000	37.143321
24.260000	48.066308
24.280000	48.408260
24.300000	36.783828
24.320000	12.324232
24.340000	-12.110434
24.360000	-33.547139
24.380000	-57.523113
24.400000	-74.082000
24.420000	-78.153275
24.440000	-68.281837
24.460000	-51.282736
24.480000	-30.873673
24.500000	-8.228169
24.520000	4.454053
24.540000	11.815196
24.560000	13.985356
24.580000	6.625317
24.600000	-4.307621
24.620000	-16.225444
24.640000	-20.296128
24.660000	-22.788401
24.680000	-29.432614
24.700000	-30.615419
24.720000	-22.060062
24.740000	-2.388235
24.760000	14.297382
24.780000	20.179683
24.800000	20.303836
24.820000	18.591743
24.840000	21.091964
24.860000	27.316094
24.880000	35.126348
24.900000	41.750673
24.920000	51.008101
24.940000	59.420245
24.960000	56.637125
24.980000	51.256978
25.000000	46.071298
25.020000	30.335082
25.040000	4.969991
25.060000	-15.298642
25.080000	-26.192399
25.100000	-34.661744
25.120000	-37.085451
25.140000	-31.420023
25.160000	-21.381859
25.180000	-15.268605
25.200000	-24.829859
25.220000	-43.384460
25.240000	-61.556317
25.260000	-73.161433
25.280000	-71.353354
25.300000	-57.243208
25.320000	-20.897577
25.340000	27.107271
25.360000	55.126531
25.380000	62.145947
25.400000	55.139753
25.420000	39.983823
25.440000	27.609562
25.460000	17.798747
25.480000	9.837261
25.500000	7.609282
25.520000	13.827742
25.540000	22.426143
25.560000	22.175859
25.580000	15.280483
25.600000	9.476341
25.620000	3.053243
25.640000	-4.975769
25.660000	-9.158358
25.680000	-10.636734
25.700000	-16.803507
25.720000	-24.849697
25.740000	-29.750467
25.760000	-31.588570
25.780000	-27.547331
25.800000	-19.711831
25.820000	-11.688344
25.840000	-1.571581
25.860000	12.132687
25.880000	23.416920
25.900000	24.696185
25.920000	21.582922
25.940000	20.991298
25.960000	20.829156
25.980000	18.524925
26.000000	17.064638
26.020000	20.631875
26.040000	24.380769
26.060000	25.429264
26.080000	28.315036
26.100000	28.995775
26.120000	26.061952
26.140000	24.553598
26.160000	15.993806
26.180000	-4.214498
26.200000	-27.037492
26.220000	-49.241487
26.240000	-69.500043
